created_date,source,context,annotation,__index_level_0__
2024-01-31,Z,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3239
2024-01-15,Y,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3240
2024-03-09,X,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3241
2024-03-14,Y,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3242
2024-02-13,Z,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3243
2024-03-06,X,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3244
2024-02-10,Y,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3245
2024-02-17,Y,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3246
2024-01-15,Y,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3247
2024-03-18,X,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3248
2024-03-06,X,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3249
2024-02-02,Z,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3250
2024-02-01,Y,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3251
2024-01-20,Z,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3252
2024-03-08,Y,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3253
2024-01-22,X,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3254
2024-03-09,Z,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3255
2024-03-09,Y,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3256
2024-03-04,Z,약속 시간을 착각해 한참을 늦어 부끄러움이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3257
2024-03-09,Y,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3258
2024-02-26,Y,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3259
2024-02-09,Y,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3260
2024-03-07,Y,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3261
2024-03-07,Z,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3262
2024-03-17,Y,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3263
2024-03-05,Z,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3264
2024-03-28,Y,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3265
2024-03-16,Z,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3266
2024-02-16,Z,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3267
2024-01-16,X,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3268
2024-02-03,X,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3269
2024-02-12,Y,약속 시간을 착각해 한참을 늦어 부끄러움이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3270
2024-02-21,Z,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3271
2024-02-09,X,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3272
2024-02-19,X,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3273
2024-02-14,X,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3274
2024-03-16,Y,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3275
2024-03-08,Y,배려 없는 말로 상처를 주었다는 생각에 죄책감에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3276
2024-01-11,X,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3277
2024-01-26,X,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3278
2024-03-02,Y,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3279
2024-03-12,Y,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3280
2024-01-21,Y,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3281
2024-01-07,Y,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3282
2024-02-05,X,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3283
2024-02-05,Z,약속 시간을 착각해 한참을 늦어 부끄러움이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3284
2024-02-17,X,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3285
2024-03-24,Z,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3286
2024-03-01,Y,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3287
2024-02-14,X,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3288
2024-02-21,Z,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3289
2024-01-21,X,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3290
2024-01-02,X,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3291
2024-03-13,X,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3292
2024-03-30,Y,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3293
2024-03-18,X,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3294
2024-01-07,X,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3295
2024-01-08,Z,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3296
2024-03-10,Z,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3297
2024-02-09,Z,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3298
2024-01-02,Y,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3299
2024-01-07,Y,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3300
2024-01-03,Z,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3301
2024-01-19,Y,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3302
2024-02-22,Z,약속 시간을 착각해 한참을 늦어 부끄러움이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3303
2024-03-29,Y,약속 시간을 착각해 한참을 늦어 부끄러움이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3304
2024-02-05,Z,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3305
2024-02-13,Y,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3306
2024-01-22,Z,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3307
2024-01-17,Y,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3308
2024-03-03,Z,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3309
2024-02-02,Y,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3310
2024-03-18,Y,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3311
2024-01-13,Z,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3312
2024-03-29,X,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3313
2024-03-03,X,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3314
2024-03-17,X,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3315
2024-03-10,X,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3316
2024-01-20,X,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3317
2024-03-29,X,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3318
2024-02-17,Z,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3319
2024-03-04,Z,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3320
2024-01-12,X,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3321
2024-02-15,X,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3322
2024-02-26,Z,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3323
2024-02-03,Y,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3324
2024-01-07,Y,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3325
2024-03-06,Z,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3326
2024-03-15,Z,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3327
2024-02-04,X,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3328
2024-02-10,X,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3329
2024-03-22,Y,배려 없는 말로 상처를 주었다는 생각에 죄책감에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3330
2024-02-28,X,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3331
2024-03-24,Z,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3332
2024-02-10,Z,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3333
2024-02-07,X,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3334
2024-03-19,X,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3335
2024-01-08,Z,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3336
2024-01-29,Z,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3337
2024-02-08,Z,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3338
2024-03-26,Y,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3339
2024-01-25,Z,배려 없는 말로 상처를 주었다는 생각에 죄책감에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3340
2024-02-26,X,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3341
2024-03-29,X,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3342
2024-02-28,X,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3343
2024-01-18,Z,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3344
2024-02-23,Y,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3345
2024-01-09,Y,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3346
2024-01-30,Y,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3347
2024-01-23,X,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3348
2024-02-16,Y,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3349
2024-03-17,X,배려 없는 말로 상처를 주었다는 생각에 죄책감에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3350
2024-03-02,X,배려 없는 말로 상처를 주었다는 생각에 죄책감에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3351
2024-01-21,X,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3352
2024-01-30,X,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3353
2024-03-10,Y,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3354
2024-03-05,Z,배려 없는 말로 상처를 주었다는 생각에 죄책감에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3355
2024-01-02,X,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3356
2024-02-01,Z,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3357
2024-01-18,Y,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3358
2024-01-29,Y,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3359
2024-03-22,X,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3360
2024-01-16,Y,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3361
2024-02-19,Y,배려 없는 말로 상처를 주었다는 생각에 죄책감에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3362
2024-03-19,Z,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3363
2024-02-12,Y,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3364
2024-03-19,Y,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3365
2024-03-31,X,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3366
2024-03-03,Y,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3367
2024-01-09,X,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3368
2024-03-03,Z,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3369
2024-01-07,Z,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3370
2024-02-26,X,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3371
2024-02-14,Z,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3372
2024-03-22,Y,배려 없는 말로 상처를 주었다는 생각에 죄책감에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3373
2024-01-06,Z,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3374
2024-02-21,X,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3375
2024-01-19,Z,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3376
2024-01-08,Y,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3377
2024-02-04,X,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3378
2024-03-18,Z,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3379
2024-01-16,X,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3380
2024-01-26,X,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3381
2024-01-11,X,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3382
2024-03-12,Y,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3383
2024-03-10,Z,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3384
2024-01-24,Y,약속 시간을 착각해 한참을 늦어 부끄러움이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3385
2024-03-02,Z,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3386
2024-01-31,X,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3387
2024-01-15,Z,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3388
2024-01-03,X,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3389
2024-01-26,Z,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3390
2024-02-14,Z,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3391
2024-01-31,Z,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3392
2024-03-21,Z,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3393
2024-01-16,Y,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3394
2024-01-16,X,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3395
2024-03-05,Z,약속 시간을 착각해 한참을 늦어 부끄러움이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3396
2024-01-23,Y,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3397
2024-01-11,X,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3398
2024-01-10,Z,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3399
2024-03-28,Z,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3400
2024-03-19,Z,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3401
2024-02-24,X,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3402
2024-01-07,Y,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3403
2024-03-25,Y,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3404
